UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Sukma Bhayangsari,@SukmaQAH,2024-01-18T11:35:57.000Z,"jangan salah pilih dalam pemilu ,pemimpin yang bersih menciptakan masyarakat sejahtera #PPATKdukungPemiluBersih
http://kompas.id/baca/polhuk/20…",,,
Widhia,@Widhia22949429,2024-01-18T11:43:14.000Z,"Waduh bener bener harus di hindari yang begini begini, dukung bgt #PPATdukungPemiluBersih dengan pemilu yang bersih semoga menjadi langkah baik buat politik Indonesia",,,
Gigixx,@Gillskyy_,2024-01-18T11:44:00.000Z,ayo dukung parpol bersih dari korupsi #PPATKdukungPemiluBersih,,,
frey hreee,@BriaWinfrey12,2024-01-18T12:51:18.000Z,"waduh sangat tidak pantas jika seorang caleg melakukan hal curang seperti ini, terimakasih untuk ppatk yang terus mendukung pemilu bersih 
#PPATKdukungPemiluBersih",,,
yayays,@yayaysyana,2024-01-18T11:51:08.000Z,agar tercipta suasana pemilu yg kondusif mari kita dukung #PPATKdukungPemiluBersih,,,
Cipeyy,@Cipeyy769236,2024-01-18T14:34:34.000Z,"ayo ppatk pasti bisa menangkap caleg yang melakukan kecurangan agar tidak ada masyarakat yang di rugikan
#PPATKdukungPemiluBersih",,,
Dendi,@Yllw123,2024-01-18T11:32:31.000Z,"Lanjutkan pak biar kita masyarakat bisa benar2 menilai para caleg... 

#PPATKdukungPemiluBersih",,,
Alin,@vagarytan_,2024-01-18T11:32:56.000Z,Kerenn bangett #PPATKdukungPemiluBersih gas keunn wujudkan pemilu luber jurdil ,,,
,@fleurcassee_,2024-01-18T12:11:25.000Z,"serem juga ya, semoga nanti yang terpilih pemimpin yang amanah #PPATKdukungPemiluBersih",,,
flylilies,@flylilixx,2024-01-18T11:37:41.000Z,"waduhhh ada ada ajaa yaa, aku dukung bangett ni yang kaya gini semangat teruss untuk  ppatk demi mewujudkan pemilu yang bersih #PPATKdukungPemiluBersih",,,
Corey taylor666,@Corey111taylor,2024-01-18T11:36:04.000Z,"Kawal terus transaksi transaksi yang mencurigakan, demi pemilu yang jujur dan bersih #PPATKdukungPemiluBersih",,,
Sunset,@Opacarophiledel,2024-01-18T11:40:06.000Z,"untungnya ppatk sigap dalam melakukan tugasnya, terima kasih ppatk atas kerja kerasnya dalam mewujudkan pemilu bersih #PPATKdukungPemiluBersih",,,
'Ale,@letta_samoyed,2024-01-18T11:31:49.000Z,ayo patuhi 5 asas dalam menjalankan pemilu yaitu luberjudil #PPATKdukungPemiluBersih,,,
Lion,@babyL_3,2024-01-18T13:30:23.000Z,Dukung #PPATKdukungPemiluBersih untuk pemilu yg berish dan disiplin semua demi kebaikan negara,,,1.0
zazatepungbumbu,@yalyya_,2024-01-18T11:36:10.000Z,Dukung banget #PPATKdukungPemiluBersih dengan pemilu yang bersih semoga menjadi langkah yang baik untuk politik Indonesia. Bagus semangat bapak,,,1.0
miiyuu,@SUMIYANTI270173,2024-01-18T11:34:44.000Z,"Semangat selalu untuk ppatk semiga tercita pemilu yang sukses
#PPATdukungPemiluBersih",,,
A.,@bbykoal4,2024-01-18T12:48:38.000Z,wahh pemilu harus luber jurdil dong semoga gaada lagi transaksi mencurigakan deh #PPATKdukungPemiluBersih,,,
prisha,@jennoety,2024-01-18T11:36:45.000Z,"waduuuuhhh, ngerii amaat yaa jelang pemilu ginii, ayo wujudkan pemilu yang luber jurdil  #PPATKdukungPemiluBersih",,,
kimarayoo,@kimarayoo,2024-01-18T11:39:13.000Z,"waduh banyak temuan transaksi yang mencurigakan dilakukan oleh para caleg, kita harus menghindari hal hal seperti ini dan mewujudkan pemilu yang bersih dan bebas dari segala kecurangan #PPATKdukungPemiluBersih",,,
n,@heyyocatz,2024-01-18T11:34:38.000Z,semoga aja dengan pemimpin PPATK yang bersih ini makin tanggap dalam mensukseskan pemilu 2024 nanti #PPATKdukungPemiluBersih,,,
alwaysNT,@alwaysNT231021,2024-01-18T11:43:56.000Z,"gercep bgt pptk, teruslah melakukan bersih2 bagi para caleg menjelang pemilu 2024, agar terciptanya lingkungan pemilu yg bersih tanpa korupsi #PPATKdukungPemiluBersih",,,
Rennd,@Urf4vcl0wn_,2024-01-18T11:40:52.000Z,"waduh banyak banget tuh nominalnya, bisa diusut dan diberesin sih biar pemilu kali ini benar-benar bersih #PPATKdukungPemiluBersih",,,
chill,@selaginellales,2024-01-18T13:33:34.000Z,"Harus diusut tuntas sih ini agar pemilu bersih
#PPATKdukungPemiluBersih",,,
Kayara.,@Messiera82,2024-01-18T11:30:42.000Z,"lhoo, kok ngeri banget ya? kenapa banyak banget hal kayak gini ya? mana keungkapnya pas mau pemilu lagi. hadeuuhh #PPATKdukungPemiluBersih",,,
winnie,@rasainiye,2024-01-18T11:37:29.000Z,"waduh bahaya nih, harus segera diusut tuntas biar gaada lagi yang mencurigakan apalagi sampe merugikan pihak lain #PPATKdukungPemiluBersih",,,
Khusni Saputri12,@KSaputri12,2024-01-18T11:39:56.000Z,"Wow keren bgt pak,  semoga ppatk ini makin cepet dan bisa mewujudkan dan mensukseskan pemilu 2024 yang bersih #PPATKdukungPemiluBersih",,,
Miwmiww,@ayangjisso,2024-01-18T13:29:31.000Z,"mari kita wujudkan bersama pemilu yang bersih dan damai di februari 2024 nanti 
#PPATKdukungPemiluBersih",,,
mhmdraais,@mhmdraais,2024-01-18T11:35:33.000Z,pokoknya pemilu 2024 nanti harus bersih dan masyarakat sejahtera dukung trs #PPATKdukungPemiluBersih,,,
Gimari Ruri,@rurigimari,2024-01-18T11:34:06.000Z,hayolo mari ciptakan pemilu yang bersih dan damai untuk kebaikan dan kemajuan bangsa dan negara #PPATKdukungPemiluBersih,,,
Dandelions,@Dandeliionsz,2024-01-18T11:42:12.000Z,"Waduhh ko gini, semoga tetep terlaksana ya pemilu yang luber jurdil, biar masa depan bangsa jadi cerah
#PPATKdukungPemiluBersih",,,
pin's,@ailoufyu,2024-01-18T11:39:05.000Z,"waww emang harus diusut tuntas nih biar pemilu 2024 bersih dan luber jurdil karna gaada kecurangan lagi.
#PPATKdukungPemiluBersih",,,
valerie ༊*·˚,@_ffairytalee,2024-01-18T11:40:11.000Z,wahh semoga bisa diusut dengan baik yaa pak #PPATKDukungPemiluBersih,,,
ᵏᵒᵒ'ˢmichi,@nabatimangga,2024-01-18T11:33:35.000Z,"waduh ngeri nya demi sebuah jabatan untuk negara, ini harus segera di basmi sih meresahkan ayooo gas untuk #PPATKdukungPemiluBersih",,1.0,
winter,@peacpc,2024-01-18T12:46:30.000Z,Tuntun dan kawal terus untuk mengungkapkan kejanggalan² menjelang pemilu demi #PPATKdukungPemiluBersih,,,
naaa,@yrmyh_,2024-01-18T11:41:49.000Z,"ayo pak usut dan bersihkan sampai tuntas, jangan sampai hal seperti ini mengotori pemilu!!
 #PPATKdukungPemiluBersih",,,
Cherry,@cherryboomcher,2024-01-18T11:41:28.000Z,"ayo dong jadikan pemilu kali ini jujur dan bersih
#PPATKdukungPemiluBersih",,,
alcha,@jmndimples,2024-01-18T11:44:45.000Z,"keren banget #PPATKdukungPemiluBersih, semoga pemilu 2024 benar² bersih dan bebas dari segala bentuk kecurangan",,,
lunaslunaslunas,@2024debtfreeya,2024-01-18T11:54:21.000Z,"ngeri betulll. semoga tahun ini dan dipemilihan selanjutnya bisa lebih bersih, adil dan bersih dari kecurangan  #PPATKdukungPemiluBersih",,,
Nurul_iza,@nurulizatulm,2024-01-18T11:33:49.000Z,Perlu diselidiki lagii #PPATKdukungPemiluBersih tetap semangat menjalankan tugas,,,
